fecha|contenido
Wed Jun 27 11:08:46 COT 2018|#SISMO ID: igepn2018mmpu Rev. 2018/06/27-11:02:23 TL Mag:3.1 Prof 5.00 km, a 17.28km de Puerto Villamil,Galapagos https://t.co/Tjqco4cWSr
Wed Jun 27 10:50:07 COT 2018|#SISMO ID: igepn2018mmpf Rev. 2018/06/27-10:46:00 TL Mag:2.9 Prof 4.06 km, a 23.62km de Puerto Villamil,Galapagos https://t.co/HqwSWcy0oc
Wed Jun 27 10:39:03 COT 2018|#SISMO ID: igepn2018mmor Rev. 2018/06/27-10:30:46 TL Mag:3.1 Prof 0.80 km, a 22.20km de Puerto Villamil,Galapagos https://t.co/Y6JTG8dXte
Wed Jun 27 09:48:45 COT 2018|#SISMO ID: igepn2018mmmz Rev. 2018/06/27-09:34:26 TL Mag:3.2 Prof 2.00 km, a 27.59km de Puerto Villamil,Galapagos https://t.co/m1WE1o7Kz3
Wed Jun 27 08:30:30 COT 2018|#SISMO ID: igepn2018mmkq Rev. 2018/06/27-08:27:40 TL Mag:3.2 Prof 7.38 km, a 22.91km de Puerto Villamil,Galapagos https://t.co/1uvqMBQ8aY
Wed Jun 27 07:20:28 COT 2018|#SISMO ID: igepn2018mmib Rev. 2018/06/27-07:08:17 TL Mag:3.6 Prof 10.00 km, a 14.78km de Balao,Guayas https://t.co/1ktZbCh4X0
Wed Jun 27 06:29:42 COT 2018|#SISMO ID: igepn2018mmgn Rev. 2018/06/27-06:23:29 TL Mag:3.3 Prof 4.34 km, a 18.99km de Puerto Villamil,Galapagos https://t.co/bXkZaMNPFS
Wed Jun 27 02:09:36 COT 2018|#SISMO ID: igepn2018mlxu Rev. 2018/06/27-01:58:00 TL Mag:2.8 Prof 5.00 km, a 3.65km de Puerto Villamil,Galapagos https://t.co/GdVWoFZqxl
Tue Jun 26 14:59:21 COT 2018|#SISMO ID: igepn2018mlbv Rev. 2018/06/26-14:54:14 TL Mag:3.8 Prof 23.96 km, a 19.66km de Puerto Villamil,Galapagos https://t.co/AQVBWJ3n5o
Tue Jun 26 14:40:45 COT 2018|#SISMO ID: igepn2018mlbh Rev. 2018/06/26-14:38:02 TL Mag:4.2 Prof 5.00 km, a 21.85km de Puerto Villamil,Galapagos https://t.co/nXZJXMuZ5z
Tue Jun 26 14:35:02 COT 2018|#SISMO ID: igepn2018mlbe Rev. 2018/06/26-14:31:41 TL Mag:3.8 Prof 5.86 km, a 22.65km de Puerto Villamil,Galapagos https://t.co/qCsdeXxusK
Tue Jun 26 14:27:24 COT 2018|#SISMO ID: igepn2018mlau Rev. 2018/06/26-14:22:12 TL Mag:3.2 Prof 0.09 km, a 24.30km de Puerto Villamil,Galapagos https://t.co/rMu2M33A4l
Tue Jun 26 13:19:29 COT 2018|#SISMO ID: igepn2018mkyg Rev. 2018/06/26-13:08:07 TL Mag:3.9 Prof 5.51 km, a 21.48km de Puerto Villamil,Galapagos https://t.co/sRHFTtjtDP
Tue Jun 26 13:16:00 COT 2018|#SISMO ID: igepn2018mkyf Rev. 2018/06/26-13:06:29 TL Mag:3.9 Prof 5.75 km, a 22.24km de Puerto Villamil,Galapagos https://t.co/n58rvHsvSN
Tue Jun 26 13:09:11 COT 2018|#SISMO ID: igepn2018mkyh Rev. 2018/06/26-13:04:33 TL Mag:4 Prof 1.06 km, a 23.40km de Puerto Villamil,Galapagos https://t.co/uW3Ah4PMib
Tue Jun 26 13:07:22 COT 2018|#SISMO ID: igepn2018mkye Rev. 2018/06/26-13:01:30 TL Mag:3.6 Prof 0.15 km, a 24.03km de Puerto Villamil,Galapagos https://t.co/gbexr9kVZn
Tue Jun 26 13:04:52 COT 2018|#SISMO ID: igepn2018mkyd Rev. 2018/06/26-13:02:05 TL Mag:3.8 Prof 3.58 km, a 21.35km de Puerto Villamil,Galapagos https://t.co/swjaJe8MYk
Tue Jun 26 12:58:17 COT 2018|#SISMO ID: igepn2018mkxx Rev. 2018/06/26-12:53:06 TL Mag:3.9 Prof 5.03 km, a 22.22km de Puerto Villamil,Galapagos https://t.co/DCIVOxqxSM
Tue Jun 26 12:55:49 COT 2018|#SISMO ID: igepn2018mkxn Rev. 2018/06/26-12:46:23 TL Mag:3.5 Prof 9.41 km, a 21.92km de Puerto Villamil,Galapagos https://t.co/Qvut0wLyIG
Tue Jun 26 12:53:45 COT 2018|#SISMO ID: igepn2018mkxt Rev. 2018/06/26-12:50:16 TL Mag:4.6 Prof 5.93 km, a 22.27km de Puerto Villamil,Galapagos https://t.co/q6fV55AA0E
Tue Jun 26 12:51:22 COT 2018|#SISMO ID: igepn2018mkxo Rev. 2018/06/26-12:41:44 TL Mag:3.7 Prof 5.65 km, a 21.76km de Puerto Villamil,Galapagos https://t.co/7E8EzXKMwN
Tue Jun 26 04:52:49 COT 2018|#SISMO ID: igepn2018mkgq Rev. 2018/06/26-04:10:24 TL Mag:3.6 Prof 7.79 km, a 20.23km de Puerto Villamil,Galapagos https://t.co/3HwUMpQVgw
Tue Jun 26 04:22:49 COT 2018|#SISMO ID: igepn2018mkgw Rev. 2018/06/26-04:15:32 TL Mag:5.3 Prof 6.39 km, a 18.62km de Puerto Villamil,Galapagos https://t.co/A6pvnr6nlQ
Tue Jun 26 02:13:02 COT 2018|#SISMO ID: igepn2018mkcn Rev. 2018/06/26-02:02:20 TL Mag:3.7 Prof 9.29 km, a 24.94km de Jama,Manabi https://t.co/4aiEaiSUf8
Mon Jun 25 14:07:53 COT 2018|#SISMO ID: igepn2018mjet Rev. 2018/06/25-14:03:31 TL Mag:3.6 Prof 87.56 km, a 11.43km de Alausi,Chimborazo https://t.co/qELAjUbkn8
Fri Jun 22 07:31:29 COT 2018|#SISMO ID: igepn2018mdfb Rev. 2018/06/22-07:24:08 TL Mag:4.4 Prof 6.83 km, a 21.37km de Puerto Villamil,Galapagos https://t.co/rHx4WhRH7U
Thu Jun 21 10:24:33 COT 2018|#SISMO ID: igepn2018mbpl Prelim. 2018/06/21-10:21:05 TL Mag:3.9 Prof 10.00 km, a 73.18km de Jama,Manabi https://t.co/tz8WSqL5eO
Mon Jun 18 18:51:22 COT 2018|#SISMO ID: igepn2018lwsu Rev. 2018/06/18-18:23:28 TL Mag:3.2 Prof 3.81 km, a 18.65km de Puerto Villamil,Galapagos https://t.co/8L2B39qXo8
Sat Jun 16 12:19:04 COT 2018|#SISMO ID: igepn2018lsoe Rev. 2018/06/16-11:33:22 TL Mag:3.2 Prof 8.51 km, a 94.32km de Puerto Villamil,Galapagos https://t.co/EwtC7e7yKp
Sat Jun 16 11:43:10 COT 2018|#SISMO ID: igepn2018lsnj Rev. 2018/06/16-11:07:16 TL Mag:3.4 Prof 7.93 km, a 92.71km de Puerto Villamil,Galapagos https://t.co/YxETNBfTSh
Sat Jun 16 11:41:03 COT 2018|#SISMO ID: igepn2018lsmr Rev. 2018/06/16-10:46:54 TL Mag:3.3 Prof 3.89 km, a 111.58km de Puerto Villamil,Galapagos https://t.co/K5E0mfo3qq
Sat Jun 16 10:52:31 COT 2018|#SISMO ID: igepn2018lsly Rev. 2018/06/16-10:31:02 TL Mag:2.9 Prof 10.93 km, a 108.28km de Puerto Villamil,Galapagos https://t.co/2OnP6ohOKN
Sat Jun 16 10:38:03 COT 2018|#SISMO ID: igepn2018lslv Rev. 2018/06/16-10:16:35 TL Mag:2.9 Prof 6.00 km, a 100.32km de Puerto Villamil,Galapagos https://t.co/Du8FEMJGTR
Sat Jun 16 10:36:41 COT 2018|#SISMO ID: igepn2018lslt Rev. 2018/06/16-10:22:55 TL Mag:4.1 Prof 3.93 km, a 78.78km de Puerto Villamil,Galapagos https://t.co/jJoeeQJujE
Sat Jun 16 10:32:00 COT 2018|#SISMO ID: igepn2018lskz Rev. 2018/06/16-09:51:54 TL Mag:3.1 Prof 6.71 km, a 96.13km de Puerto Villamil,Galapagos https://t.co/R376Knp2hi
Sat Jun 16 10:24:08 COT 2018|#SISMO ID: igepn2018lsky Rev. 2018/06/16-09:51:54 TL Mag:3.1 Prof 6.71 km, a 96.13km de Puerto Villamil,Galapagos https://t.co/178aQ4Xqhm
Sat Jun 16 10:21:42 COT 2018|#SISMO ID: igepn2018lsku Rev. 2018/06/16-09:51:54 TL Mag:2.9 Prof 6.71 km, a 96.13km de Puerto Villamil,Galapagos https://t.co/wz6ucYkHIu
Sat Jun 16 10:14:47 COT 2018|#SISMO ID: igepn2018lslb Rev. 2018/06/16-09:55:14 TL Mag:3.6 Prof 7.21 km, a 90.87km de Puerto Villamil,Galapagos https://t.co/EDr5OszWvz
Fri Jun 15 19:40:35 COT 2018|#SISMO ID: igepn2018lriu Prelim. 2018/06/15-19:39:02 TL Mag:3.6 Prof 5.00 km, a 34.80km de Sto Domingo,Sto Dom Tsachilas https://t.co/AKU3gimkqY
Fri Jun 15 18:32:28 COT 2018|#SISMO ID: igepn2018lrdi Rev. 2018/06/15-16:53:49 TL Mag:3.9 Prof 65.36 km, a 9.78km de Catacocha,Loja https://t.co/3InKx3xvmp
Fri Jun 15 08:38:51 COT 2018|#SISMO ID: igepn2018lqmx Prelim. 2018/06/15-08:35:37 TL Mag:5 Prof 39.11 km, a 9.72km de Nobol,Guayas https://t.co/kbiw9HgY5A
Mon Jun 11 11:29:21 COT 2018|#SISMO ID: igepn2018ljkk Rev. 2018/06/11-11:24:14 TL Mag:3.6 Prof 61.39 km, a 33.09km de Zaruma,El Oro https://t.co/aBC8YbL3Ve
Mon Jun 11 10:49:14 COT 2018|#SISMO ID: igepn2018ljjb Rev. 2018/06/11-10:43:32 TL Mag:3.6 Prof 10.00 km, a 34.85km de Santa Elena,Sta Elena https://t.co/RE1VUlo00w
Sat Jun 09 14:08:51 COT 2018|#SISMO ID: igepn2018lfyt Prelim. 2018/06/09-14:05:10 TL Mag:3.9 Prof 10.00 km, a 7.01km de Puerto Lopez,Manabi https://t.co/Mlw03M0ZTi
Fri Jun 08 21:52:48 COT 2018|#SISMO ID: igepn2018lesp Prelim. 2018/06/08-21:49:37 TL Mag:3.7 Prof 10.00 km, a 54.45km de Tena,Napo https://t.co/FZx4qrlnht
Fri Jun 08 21:52:40 COT 2018|#SISMO ID: igepn2018lesn Prelim. 2018/06/08-21:49:37 TL Mag:3.7 Prof 10.00 km, a 53.15km de Pto Fsco de Orellana,Orellana https://t.co/2oMzIxNOnE
Fri Jun 08 19:21:12 COT 2018|#SISMO ID: igepn2018lenl Rev. 2018/06/08-19:15:45 TL Mag:4.9 Prof 0.00 km, a 87.66km de Pto Ayora,Galapagos https://t.co/h9VRirJi9K
Fri Jun 08 13:00:58 COT 2018|#SISMO ID: igepn2018ldzb Rev. 2018/06/08-11:59:00 TL Mag:3.2 Prof 4.73 km, a 87.85km de Pto Ayora,Galapagos https://t.co/0OwWL1e8hk
Fri Jun 08 12:36:50 COT 2018|#SISMO ID: igepn2018ldze Rev. 2018/06/08-11:59:35 TL Mag:3.3 Prof 2.67 km, a 85.48km de Pto Ayora,Galapagos https://t.co/V1OQHyZoPx
Thu Jun 07 04:58:24 COT 2018|#SISMO ID: igepn2018lbpp Prelim. 2018/06/07-04:56:24 TL Mag:3.6 Prof 50.44 km, a 21.08km de Buena Fe,Los Rios https://t.co/E4rTTGhs94
Wed Jun 06 01:51:11 COT 2018|#SISMO ID: igepn2018kznv Rev. 2018/06/06-01:44:19 TL Mag:2.8 Prof 2.69 km, a 89.28km de Pto Ayora,Galapagos https://t.co/VUnquZzsGv
Mon Jun 04 18:32:17 COT 2018|#SISMO ID: igepn2018kxea Prelim. 2018/06/04-18:30:35 TL Mag:3.9 Prof 5.00 km, a 28.74km de Tena,Napo https://t.co/EPo5035HBD
Mon Jun 04 16:17:23 COT 2018|#SISMO ID: igepn2018kwzl Rev. 2018/06/04-16:15:03 TL Mag:3.5 Prof 4.69 km, a 87.14km de Pto Ayora,Galapagos https://t.co/5vSWXhAY2Z
Mon Jun 04 15:45:49 COT 2018|#SISMO ID: igepn2018kwyd Rev. 2018/06/04-15:36:02 TL Mag:2.7 Prof 4.58 km, a 90.26km de Pto Ayora,Galapagos https://t.co/tgiKXHSogG
Mon Jun 04 14:28:14 COT 2018|#SISMO ID: igepn2018kwvx Prelim. 2018/06/04-14:25:34 TL Mag:3.5 Prof 10.00 km, a 72.48km de Sucua,Morona Stgo https://t.co/nQsu8Xa6mT
Mon Jun 04 13:29:58 COT 2018|#SISMO ID: igepn2018kwtt Rev. 2018/06/04-13:22:35 TL Mag:3.2 Prof 18.54 km, a 77.29km de Pto Ayora,Galapagos https://t.co/w9yXfab57B
Mon Jun 04 13:23:00 COT 2018|#SISMO ID: igepn2018kwtg Rev. 2018/06/04-13:07:31 TL Mag:2.7 Prof 8.02 km, a 85.06km de Pto Ayora,Galapagos https://t.co/YbmsrPOfNQ
Sat Jun 02 21:00:54 COT 2018|#SISMO ID: igepn2018ktrr Rev. 2018/06/02-20:51:54 TL Mag:3.3 Prof 4.81 km, a 12.08km de Quito,Pichincha https://t.co/q4JpjXImMA
Wed May 30 20:06:04 COT 2018|#SISMO ID: igepn2018kodo Prelim. 2018/05/30-20:03:35 TL Mag:3.9 Prof 10.00 km, a 12.94km de Naranjal,Guayas https://t.co/bn1JvwSKMN
Wed May 30 08:59:13 COT 2018|#SISMO ID: igepn2018knha Rev. 2018/05/30-08:40:38 TL Mag:2.7 Prof 4.00 km, a 89.91km de Pto Ayora,Galapagos https://t.co/FjK15cOmvF
Sun May 27 15:13:03 COT 2018|#SISMO ID: igepn2018kigw Rev. 2018/05/27-14:58:31 TL Mag:4.3 Prof 27.83 km, a 4.75km de Naranjito,Guayas https://t.co/AZbjJwDlOw
Sun May 27 09:11:25 COT 2018|#SISMO ID: igepn2018khva Rev. 2018/05/27-08:56:26 TL Mag:3.8 Prof 4.88 km, a 91.68km de Pto Ayora,Galapagos https://t.co/VosU4iNCJf
Fri May 25 02:49:46 COT 2018|#SISMO ID: igepn2018kdrq Rev. 2018/05/25-02:41:01 TL Mag:4.1 Prof 6.73 km, a 77.77km de Jama,Manabi https://t.co/Qqxqgwa2mg
Thu May 24 17:07:31 COT 2018|#SISMO ID: igepn2018kcyk Rev. 2018/05/24-16:57:18 TL Mag:3.6 Prof 18.01 km, a 86.79km de Jama,Manabi https://t.co/l8qlbkb3S9
Thu May 24 15:28:03 COT 2018|#SISMO ID: igepn2018kcvg Rev. 2018/05/24-15:21:50 TL Mag:2.2 Prof 6.21 km, a 7.27km de Banos,Tungurahua https://t.co/BXmIYMWfP2
Thu May 24 15:26:02 COT 2018|#SISMO ID: igepn2018kcur Rev. 2018/05/24-15:04:17 TL Mag:2.7 Prof 9.16 km, a 4.78km de Banos,Tungurahua https://t.co/RzztTrw2IW
Wed May 23 21:28:38 COT 2018|#SISMO ID: igepn2018kblq Rev. 2018/05/23-21:21:46 TL Mag:3.8 Prof 10.00 km, a 134.42km de Jama,Manabi https://t.co/AvY6yucMC2
Tue May 22 10:22:18 COT 2018|#SISMO ID: igepn2018jyqv manual 2018/05/22 08:36:16 TL Magnitud:5.4 Prof 3.36 km, a 57.28km de Cotacachi,Imbabura Latitud:0.5988 Longitud:-78.6891 Sintio este sismo? Reportelo! en https://t.co/d4NWWNBWnp https://t.co/tLmLBLke6D
Tue May 22 09:13:04 COT 2018|#SISMO ID: igepn2018jyqx Rev. 2018/05/22-08:37:41 TL Mag:4 Prof 3.25 km, a 53.70km de Cotacachi,Imbabura https://t.co/Eo0b5xsFj9
Mon May 21 18:36:16 COT 2018|#SISMO ID: igepn2018jxme Rev. 2018/05/21-17:04:45 TL Mag:4.2 Prof 14.74 km, a 95.73km de Pto Ayora,Galapagos https://t.co/u0W3g9douW
Sun May 20 22:36:17 COT 2018|#SISMO ID: igepn2018jwbk Rev. 2018/05/20-22:31:09 TL Mag:3.7 Prof 34.13 km, a 14.25km de Portovelo,El Oro https://t.co/RehII8cWaF
Sun May 20 11:27:35 COT 2018|#SISMO ID: igepn2018jvfe Rev. 2018/05/20-11:17:00 TL Mag:3.5 Prof 6.85 km, a 6.59km de Muisne,Esmeraldas https://t.co/byidaLIhJt
Sun May 20 04:46:14 COT 2018|#SISMO ID: igepn2018juqz Rev. 2018/05/20-04:06:15 TL Mag:3.9 Prof 3.96 km, a 23.06km de Manta,Manabi https://t.co/HYCvSMITCQ
Thu May 17 11:31:36 COT 2018|#SISMO ID: igepn2018jpro Rev. 2018/05/17-10:44:12 TL Mag:4.1 Prof 4.29 km, a 45.72km de Manta,Manabi https://t.co/COQR8rhZRI
Wed May 16 03:50:12 COT 2018|#SISMO ID: igepn2018jnif Rev. 2018/05/16-03:43:59 TL Mag:4.1 Prof 10.00 km, a 45.43km de Manta,Manabi https://t.co/OHOoH2TBiA
Sat May 12 12:56:07 COT 2018|#SISMO ID: igepn2018jgsc Rev. 2018/05/12-12:50:01 TL Mag:3.6 Prof 155.28 km, a 26.33km de Puyo,Pastaza https://t.co/jWgXEOPhky
Wed May 09 06:21:10 COT 2018|#SISMO ID: igepn2018jasc Rev. 2018/05/09-05:59:31 TL Mag:3.5 Prof 5.17 km, a 78.96km de Pto Ayora,Galapagos https://t.co/4pvhNHDu2r
Wed May 09 00:08:06 COT 2018|#SISMO ID: igepn2018jafo Rev. 2018/05/08-23:40:50 TL Mag:4.1 Prof 11.89 km, a 87.39km de Pto Ayora,Galapagos https://t.co/aAhwJ25L5w
Tue May 08 04:33:00 COT 2018|#SISMO ID: igepn2018iysx Rev. 2018/05/08-04:07:20 TL Mag:3.1 Prof 4.91 km, a 87.74km de Pto Ayora,Galapagos https://t.co/W2qMbWiypJ
Sun May 06 16:37:38 COT 2018|#SISMO ID: igepn2018iwan Rev. 2018/05/06-16:31:53 TL Mag:3.7 Prof 6.60 km, a 27.91km de Muisne,Esmeraldas https://t.co/eewXOVTtiM
Fri May 04 18:44:48 COT 2018|#SISMO ID: igepn2018isnt Rev. 2018/05/04-18:40:40 TL Mag:3.5 Prof 16.10 km, a 34.58km de Playas,Guayas https://t.co/wxjANuvJm5
Sat Apr 28 23:16:56 COT 2018|#SISMO ID: igepn2018ihwd Rev. 2018/04/28-22:25:18 TL Mag:3.4 Prof 8.76 km, a 86.88km de Pto Ayora,Galapagos https://t.co/LjKxdRuzlT
Sat Apr 28 22:49:07 COT 2018|#SISMO ID: igepn2018ihwm Rev. 2018/04/28-22:33:40 TL Mag:4.2 Prof 6.66 km, a 88.77km de Pto Ayora,Galapagos https://t.co/aof4HUSXtc
Sat Apr 28 16:51:36 COT 2018|#SISMO ID: igepn2018ihkt Rev. 2018/04/28-16:39:56 TL Mag:3.7 Prof 0.90 km, a 92.38km de Pto Ayora,Galapagos https://t.co/64PDTM2r7m
Fri Apr 27 10:46:31 COT 2018|#SISMO ID: igepn2018ifcb Rev. 2018/04/27-10:01:51 TL Mag:3.2 Prof 0.28 km, a 90.60km de Pto Ayora,Galapagos https://t.co/UumdC43cqe
Thu Apr 26 23:45:39 COT 2018|#SISMO ID: igepn2018iehm Rev. 2018/04/26-23:36:30 TL Mag:5.5 Prof 10.00 km, a 335.67km de Manta,Manabi https://t.co/0pPRXLMJcT
Wed Apr 25 03:57:33 COT 2018|#SISMO ID: igepn2018iayv Rev. 2018/04/25-03:49:52 TL Mag:3.6 Prof 5.15 km, a 23.32km de Santa Elena,Sta Elena https://t.co/55uhX4bvSi
Mon Apr 23 21:03:55 COT 2018|#SISMO ID: igepn2018hypr Rev. 2018/04/23-20:55:41 TL Mag:3.7 Prof 6.00 km, a 61.02km de Jama,Manabi https://t.co/lS94rnfCQW
Mon Apr 23 20:06:51 COT 2018|#SISMO ID: igepn2018hynu Rev. 2018/04/23-19:58:40 TL Mag:5 Prof 4.96 km, a 59.60km de Jama,Manabi https://t.co/cXxUXu5CZK
Sun Apr 22 19:10:51 COT 2018|#SISMO ID: igepn2018hwql Rev. 2018/04/22-19:04:13 TL Mag:3.7 Prof 2.75 km, a 44.60km de Jama,Manabi https://t.co/gqYGg5cABV
Sun Apr 22 18:41:02 COT 2018|#SISMO ID: igepn2018hwpi Rev. 2018/04/22-18:29:21 TL Mag:4.3 Prof 3.00 km, a 57.63km de Jama,Manabi https://t.co/yrrF0KumIw
Wed Apr 18 07:51:20 COT 2018|#SISMO ID: igepn2018homa Rev. 2018/04/18-07:44:20 TL Mag:3.7 Prof 179.43 km, a 8.87km de Puyo,Pastaza https://t.co/4WUZCnDh3K
Mon Apr 16 04:06:37 COT 2018|#SISMO ID: igepn2018hknp Rev. 2018/04/16-04:01:27 TL Mag:2.7 Prof 7.74 km, a 124.66km de Pto Ayora,Galapagos https://t.co/C6ZdAJB77M
Sun Apr 15 22:12:05 COT 2018|#SISMO ID: igepn2018hkbx Rev. 2018/04/15-22:03:51 TL Mag:4.2 Prof 10.00 km, a 23.08km de Bucay,Guayas https://t.co/GEIK03VAU6
Sun Apr 15 19:46:53 COT 2018|#SISMO ID: igepn2018hjwv Rev. 2018/04/15-19:30:07 TL Mag:3.8 Prof 136.33 km, a 25.47km de Macas,Morona Stgo https://t.co/v060HAmNJZ
Sat Apr 14 22:03:39 COT 2018|#SISMO ID: igepn2018hifx Rev. 2018/04/14-21:51:52 TL Mag:2.6 Prof 5.87 km, a 93.77km de Pto Ayora,Galapagos https://t.co/OUhyjOp2Vw
Thu Apr 12 16:54:18 COT 2018|#SISMO ID: igepn2018heeu Rev. 2018/04/12-16:44:27 TL Mag:3.6 Prof 10.00 km, a 59.05km de Playas,Guayas https://t.co/PLenQEaMHY
Wed Apr 11 12:17:56 COT 2018|#SISMO ID: igepn2018hbyy Rev. 2018/04/11-11:30:19 TL Mag:4.6 Prof 8.57 km, a 19.85km de Balao,Guayas https://t.co/pBouZbOfn6
Wed Apr 11 06:21:37 COT 2018|#SISMO ID: igepn2018hbnk Rev. 2018/04/11-05:41:26 TL Mag:4 Prof 5.34 km, a 86.27km de Pto Ayora,Galapagos https://t.co/9aIzmtWX67
Tue Apr 10 20:31:29 COT 2018|#SISMO ID: igepn2018hauz Rev. 2018/04/10-20:24:27 TL Mag:4.3 Prof 5.83 km, a 3.75km de Echeandia,Bolivar https://t.co/jeTXLOWKgD
Mon Apr 09 19:45:38 COT 2018|#SISMO ID: igepn2018gywv Rev. 2018/04/09-19:00:23 TL Mag:2.6 Prof 7.56 km, a 14.51km de Pelileo,Tungurahua https://t.co/93jk6hduZP
Fri Apr 06 22:19:29 COT 2018|#SISMO ID: igepn2018gtqr Rev. 2018/04/06-22:13:42 TL Mag:3.9 Prof 75.84 km, a 14.32km de Bucay,Guayas https://t.co/37VfewXIDI
Fri Apr 06 08:47:19 COT 2018|#SISMO ID: igepn2018gsoa Rev. 2018/04/06-07:44:39 TL Mag:3.1 Prof 4.00 km, a 91.55km de Pto Ayora,Galapagos https://t.co/qcJkmBlxTP
Fri Apr 06 07:34:07 COT 2018|#SISMO ID: igepn2018gsmy Rev. 2018/04/06-07:21:00 TL Mag:4.2 Prof 2.42 km, a 88.65km de Pto Ayora,Galapagos https://t.co/s1PZbRYcm8
Wed Apr 04 23:56:46 COT 2018|#SISMO ID: igepn2018gqcl Rev. 2018/04/04-23:43:43 TL Mag:3.5 Prof 6.97 km, a 7.19km de Jaramijo,Manabi https://t.co/BuGElNPMsK
Wed Apr 04 03:31:49 COT 2018|#SISMO ID: igepn2018gook Rev. 2018/04/04-03:24:21 TL Mag:3.6 Prof 10.00 km, a 23.04km de Pillaro,Tungurahua https://t.co/bN1t6mzPq0
Tue Apr 03 02:50:30 COT 2018|#SISMO ID: igepn2018gmrp Rev. 2018/04/03-02:44:24 TL Mag:3.6 Prof 6.52 km, a 25.85km de Tulcan,Carchi https://t.co/i6dj3nyK46
Mon Apr 02 21:14:24 COT 2018|#SISMO ID: igepn2018gmes Rev. 2018/04/02-20:15:22 TL Mag:4.2 Prof 3.02 km, a 18.09km de Quito,Pichincha https://t.co/WBoNaelZbe
Sat Mar 31 05:15:35 COT 2018|#SISMO ID: igepn2018ghjp manual 2018/03/31 05:00:53 TL Magnitud:3.5 Prof 4.17 km, a 8.76km de Sto Domingo,Sto Dom Tsachilas Latitud:-0.2679 Longitud:-79.1042 Sintio este sismo? Reportelo! en https://t.co/30bNPDrcIr https://t.co/VpNTVNZuE2
Fri Mar 30 19:35:34 COT 2018|#SISMO ID: igepn2018ggqp Rev. 2018/03/30-19:25:05 TL Mag:3.3 Prof 7.65 km, a 89.49km de Pto Ayora,Galapagos https://t.co/58dAT8aONr
Wed Mar 28 08:02:06 COT 2018|#SISMO ID: igepn2018gccw Rev. 2018/03/28-07:55:48 TL Mag:4 Prof 4.91 km, a 28.25km de Puerto Lopez,Manabi https://t.co/9Fhji2iysD
Mon Mar 26 12:44:55 COT 2018|#SISMO ID: igepn2018fyuz Rev. 2018/03/26-12:32:43 TL Mag:3.7 Prof 3.22 km, a 13.70km de San Gabriel,Carchi https://t.co/EoOEgUTkJ0
Sun Mar 25 13:57:44 COT 2018|#SISMO ID: igepn2018fwzy Rev. 2018/03/25-12:46:23 TL Mag:3.4 Prof 3.84 km, a 14.84km de San Gabriel,Carchi https://t.co/iTvo5WFu0B
Sat Mar 24 20:03:44 COT 2018|#SISMO ID: igepn2018fvsp Rev. 2018/03/24-19:55:56 TL Mag:4.3 Prof 10.00 km, a 7.93km de Balao,Guayas https://t.co/ToyXKK6eZc
Thu Mar 22 19:51:35 COT 2018|#SISMO ID: igepn2018fsam Rev. 2018/03/22-19:24:33 TL Mag:4 Prof 10.19 km, a 90.85km de Pto Ayora,Galapagos https://t.co/HCb7DWww2Q
Thu Mar 22 09:09:48 COT 2018|#SISMO ID: igepn2018frgb Rev. 2018/03/22-09:02:56 TL Mag:3.8 Prof 38.15 km, a 21.68km de Naranjal,Guayas https://t.co/DfjBOuBlzK
Thu Mar 22 04:33:26 COT 2018|#SISMO ID: igepn2018fqww Rev. 2018/03/22-04:26:06 TL Mag:3.6 Prof 5.00 km, a 15.00km de San Gabriel,Carchi https://t.co/cBMmWPWPuD
Wed Mar 21 19:44:27 COT 2018|#SISMO ID: igepn2018fqfc Rev. 2018/03/21-19:27:53 TL Mag:3.5 Prof 6.00 km, a 94.16km de Manta,Manabi https://t.co/jTJP3oXe24
Wed Mar 21 16:51:48 COT 2018|#SISMO ID: igepn2018fpza Rev. 2018/03/21-16:21:24 TL Mag:3.7 Prof 1.58 km, a 12.21km de San Gabriel,Carchi https://t.co/xUnnZNBWxd
Wed Mar 21 16:49:33 COT 2018|#SISMO ID: igepn2018fpxt Rev. 2018/03/21-15:44:26 TL Mag:4 Prof 2.12 km, a 14.36km de San Gabriel,Carchi https://t.co/NavbwYX8Ku
Wed Mar 21 11:49:54 COT 2018|#SISMO ID: igepn2018fppt Rev. 2018/03/21-11:42:37 TL Mag:3.9 Prof 1.84 km, a 12.51km de Puerto Lopez,Manabi https://t.co/TU5BMC90Xh
Wed Mar 21 03:43:44 COT 2018|#SISMO ID: igepn2018fozr Rev. 2018/03/21-03:34:14 TL Mag:3.7 Prof 36.31 km, a 34.52km de Guayaquil,Guayas https://t.co/4Xls6hAuF9
Tue Mar 20 19:21:45 COT 2018|#SISMO ID: igepn2018fogd Rev. 2018/03/20-17:44:08 TL Mag:3.4 Prof 1.00 km, a 90.68km de Pto Ayora,Galapagos https://t.co/KgtjDvaVTm
Wed Mar 14 08:12:46 COT 2018|#SISMO ID: igepn2018fcni Rev. 2018/03/14-07:41:39 TL Mag:4.5 Prof 0.30 km, a 89.40km de Pto Ayora,Galapagos https://t.co/wBBpLyVTDk
Wed Mar 14 06:23:50 COT 2018|#SISMO ID: igepn2018fcjw manual 2018/03/14 05:55:40 TL Magnitud:3.6 Prof 3.54 km, a 29.86km de Banos,Tungurahua Latitud:-1.6414 Longitud:-78.3255 https://t.co/ZOfP4qe4yK
